user_id,age_group,gender,location,signup_date,preferred_genres,activity_level,subscription_type
user_000616,45-54,F,US,2025-06-28,"[""Mystery"", ""Animation"", ""History"", ""Comedy"", ""Documentary"", ""Drama"", ""Family"", ""Romance""]",medium,premium
user_000617,45-54,M,US,2024-08-28,"[""Mystery"", ""Action"", ""Thriller"", ""Documentary"", ""Drama"", ""War"", ""Science Fiction"", ""Family"", ""History""]",medium,free
user_000618,35-44,F,US,2025-05-27,"[""Animation"", ""History"", ""Comedy"", ""Documentary"", ""Drama"", ""Western"", ""Family"", ""Romance""]",high,free
user_000619,45-54,Other,US,2024-07-16,"[""Mystery"", ""Romance"", ""Thriller"", ""Animation"", ""Comedy"", ""Documentary"", ""Drama"", ""Western"", ""History""]",low,free
user_000620,18-24,F,IN,2024-07-01,"[""Action"", ""Animation"", ""Comedy"", ""Drama"", ""Science Fiction"", ""Horror"", ""Family"", ""Romance""]",medium,free
user_000621,35-44,F,US,2024-03-28,"[""History"", ""Comedy"", ""Documentary"", ""Fantasy"", ""Drama"", ""Family"", ""Romance""]",medium,free
user_000622,45-54,M,FR,2024-05-19,"[""Mystery"", ""Action"", ""Thriller"", ""Comedy"", ""Documentary"", ""Drama"", ""War"", ""Science Fiction"", ""History""]",low,free
user_000623,55-64,F,US,2024-03-27,"[""Mystery"", ""Thriller"", ""History"", ""Comedy"", ""Documentary"", ""Music"", ""Drama"", ""War"", ""Family"", ""Romance""]",low,free
user_000624,25-34,M,US,2025-01-25,"[""Action"", ""Thriller"", ""Comedy"", ""Drama"", ""War"", ""Science Fiction"", ""Family"", ""Romance""]",medium,premium
user_000625,45-54,F,US,2025-07-10,"[""Mystery"", ""History"", ""Comedy"", ""Documentary"", ""Fantasy"", ""Drama"", ""Family"", ""Romance""]",high,premium
user_000626,55-64,F,IN,2024-05-14,"[""Mystery"", ""Action"", ""History"", ""Comedy"", ""Documentary"", ""Drama"", ""Family"", ""Romance""]",medium,free
user_000627,45-54,F,FR,2024-06-06,"[""Mystery"", ""History"", ""Comedy"", ""Documentary"", ""Music"", ""Drama"", ""Family"", ""Romance""]",medium,free
user_000628,25-34,F,AU,2024-12-18,"[""Mystery"", ""Thriller"", ""Comedy"", ""Drama"", ""Western"", ""Horror"", ""Family"", ""Romance""]",medium,free
user_000629,25-34,F,DE,2025-06-12,"[""Thriller"", ""Comedy"", ""Drama"", ""Adventure"", ""Family"", ""Romance""]",medium,free
user_000630,45-54,M,FR,2025-12-13,"[""Mystery"", ""Action"", ""Thriller"", ""Romance"", ""Documentary"", ""Drama"", ""War"", ""Science Fiction"", ""Western"", ""History""]",medium,free
user_000631,45-54,F,US,2025-01-17,"[""Mystery"", ""History"", ""Comedy"", ""Documentary"", ""Drama"", ""Western"", ""Family"", ""Romance""]",high,free
user_000632,35-44,M,US,2024-07-24,"[""Action"", ""Thriller"", ""Crime"", ""Comedy"", ""Documentary"", ""Drama"", ""War"", ""Science Fiction"", ""Western"", ""Family"", ""History""]",medium,free
user_000633,35-44,F,US,2024-03-13,"[""Action"", ""History"", ""Comedy"", ""Documentary"", ""Music"", ""Drama"", ""Family"", ""Romance""]",medium,free
user_000634,45-54,M,US,2024-05-20,"[""Mystery"", ""Action"", ""Thriller"", ""Crime"", ""Documentary"", ""Fantasy"", ""Drama"", ""War"", ""Science Fiction"", ""Horror"", ""History""]",low,free
user_000635,25-34,F,KR,2024-06-14,"[""Thriller"", ""Comedy"", ""Drama"", ""Science Fiction"", ""Family"", ""Romance""]",high,free
user_000636,18-24,M,US,2024-05-10,"[""Action"", ""Thriller"", ""Animation"", ""Comedy"", ""Music"", ""War"", ""Science Fiction"", ""Horror"", ""Family""]",low,free
user_000637,35-44,M,US,2024-01-10,"[""Action"", ""Thriller"", ""Romance"", ""Documentary"", ""Drama"", ""War"", ""Science Fiction"", ""Family"", ""History""]",high,premium
user_000638,25-34,F,BR,2025-01-24,"[""Thriller"", ""Comedy"", ""Music"", ""Drama"", ""War"", ""Western"", ""Family"", ""Romance""]",medium,free
user_000639,35-44,F,KR,2024-07-18,"[""History"", ""Comedy"", ""Documentary"", ""Music"", ""Drama"", ""Family"", ""Romance""]",low,free
user_000640,35-44,F,US,2025-12-12,"[""Action"", ""History"", ""Comedy"", ""Documentary"", ""Drama"", ""War"", ""Family"", ""Romance""]",high,free
user_000641,55-64,F,FR,2025-02-07,"[""Mystery"", ""History"", ""Comedy"", ""Documentary"", ""Fantasy"", ""Drama"", ""Horror"", ""Family"", ""Romance""]",medium,free
user_000642,25-34,F,US,2025-05-23,"[""Action"", ""Thriller"", ""Comedy"", ""Fantasy"", ""Drama"", ""Adventure"", ""Family"", ""Romance""]",medium,free
user_000643,18-24,M,US,2024-04-01,"[""Action"", ""Thriller"", ""Comedy"", ""Documentary"", ""War"", ""Science Fiction"", ""Horror"", ""Romance""]",medium,premium
user_000644,35-44,M,US,2025-09-25,"[""Action"", ""Thriller"", ""Animation"", ""Comedy"", ""Documentary"", ""Drama"", ""War"", ""Science Fiction"", ""Horror"", ""Family"", ""History""]",low,free
user_000645,55-64,M,US,2024-12-23,"[""Mystery"", ""Action"", ""Thriller"", ""Documentary"", ""Fantasy"", ""Drama"", ""War"", ""Science Fiction"", ""History""]",low,free
user_000646,35-44,F,US,2025-09-28,"[""Animation"", ""History"", ""Comedy"", ""Documentary"", ""Drama"", ""War"", ""Horror"", ""Family"", ""Romance""]",low,free
user_000647,25-34,M,BR,2025-02-22,"[""Action"", ""Thriller"", ""Crime"", ""Comedy"", ""Drama"", ""War"", ""Science Fiction"", ""Western"", ""Horror"", ""Romance""]",medium,free
user_000648,35-44,M,CA,2024-12-08,"[""Action"", ""Thriller"", ""Animation"", ""Documentary"", ""Drama"", ""War"", ""Science Fiction"", ""Family"", ""History""]",medium,premium
user_000649,25-34,F,UK,2024-11-16,"[""Action"", ""Thriller"", ""Comedy"", ""Drama"", ""Western"", ""Horror"", ""Family"", ""Romance""]",high,free
user_000650,35-44,M,DE,2024-05-13,"[""Action"", ""Thriller"", ""Crime"", ""Documentary"", ""Drama"", ""War"", ""Science Fiction"", ""Adventure"", ""Family"", ""History""]",low,free
user_000651,18-24,F,US,2024-02-06,"[""Action"", ""Comedy"", ""Drama"", ""Science Fiction"", ""Adventure"", ""Horror"", ""Family"", ""Romance""]",medium,premium
user_000652,25-34,F,UK,2025-11-17,"[""Thriller"", ""Comedy"", ""Documentary"", ""Music"", ""Drama"", ""Family"", ""Romance""]",low,premium
user_000653,18-24,M,AU,2024-12-14,"[""Action"", ""Thriller"", ""Comedy"", ""Music"", ""War"", ""Science Fiction"", ""Horror"", ""History""]",medium,free
user_000654,25-34,M,FR,2025-08-22,"[""Action"", ""Thriller"", ""Comedy"", ""Documentary"", ""Drama"", ""War"", ""Science Fiction"", ""Adventure"", ""Romance""]",medium,premium
user_000655,55-64,F,UK,2024-10-18,"[""Mystery"", ""Action"", ""History"", ""Comedy"", ""Documentary"", ""Drama"", ""Horror"", ""Family"", ""Romance""]",medium,premium
user_000656,35-44,M,KR,2024-02-23,"[""Action"", ""Thriller"", ""Animation"", ""Documentary"", ""Fantasy"", ""Drama"", ""War"", ""Science Fiction"", ""Horror"", ""Family"", ""History""]",high,free
user_000657,18-24,M,JP,2025-04-04,"[""Action"", ""Thriller"", ""Comedy"", ""Fantasy"", ""War"", ""Science Fiction"", ""Western"", ""Horror""]",high,free
user_000658,18-24,F,US,2024-02-08,"[""Mystery"", ""Action"", ""History"", ""Comedy"", ""Music"", ""Drama"", ""Science Fiction"", ""Horror"", ""Family"", ""Romance""]",medium,premium
user_000659,18-24,F,US,2024-04-18,"[""Mystery"", ""Action"", ""Comedy"", ""Drama"", ""Science Fiction"", ""Horror"", ""Family"", ""Romance""]",medium,premium
user_000660,35-44,Other,AU,2025-02-14,"[""Romance"", ""Animation"", ""Comedy"", ""Documentary"", ""Music"", ""Drama"", ""Science Fiction"", ""Family"", ""History""]",medium,free
user_000661,25-34,M,US,2024-08-09,"[""Action"", ""Thriller"", ""Animation"", ""History"", ""Comedy"", ""Drama"", ""War"", ""Science Fiction"", ""Romance""]",medium,free
user_000662,45-54,F,FR,2025-12-26,"[""Mystery"", ""History"", ""Comedy"", ""Documentary"", ""Music"", ""Drama"", ""Family"", ""Romance""]",low,free
user_000663,45-54,F,US,2024-03-26,"[""Mystery"", ""Thriller"", ""Animation"", ""History"", ""Comedy"", ""Documentary"", ""Fantasy"", ""Drama"", ""Family"", ""Romance""]",high,premium
user_000664,35-44,M,JP,2025-07-11,"[""Action"", ""Thriller"", ""Animation"", ""Documentary"", ""Drama"", ""War"", ""Science Fiction"", ""Western"", ""Family"", ""History""]",medium,premium
user_000665,55-64,F,CA,2025-03-18,"[""Mystery"", ""History"", ""Comedy"", ""Documentary"", ""Fantasy"", ""Drama"", ""Western"", ""Family"", ""Romance""]",low,free
user_000666,45-54,F,US,2025-07-31,"[""Mystery"", ""History"", ""Comedy"", ""Documentary"", ""Drama"", ""War"", ""Science Fiction"", ""Family"", ""Romance""]",low,premium
user_000667,45-54,F,JP,2024-06-12,"[""Mystery"", ""Animation"", ""History"", ""Comedy"", ""Documentary"", ""Music"", ""Drama"", ""Science Fiction"", ""Family"", ""Romance""]",medium,free
user_000668,55-64,F,DE,2025-01-16,"[""Mystery"", ""Action"", ""History"", ""Comedy"", ""Documentary"", ""Drama"", ""Science Fiction"", ""Family"", ""Romance""]",low,free
user_000669,45-54,M,US,2024-11-24,"[""Mystery"", ""Action"", ""Thriller"", ""Documentary"", ""Fantasy"", ""Drama"", ""War"", ""Science Fiction"", ""Horror"", ""Family"", ""History""]",medium,free
user_000670,25-34,M,IN,2024-11-18,"[""Action"", ""Thriller"", ""Animation"", ""History"", ""Comedy"", ""Drama"", ""War"", ""Science Fiction"", ""Adventure"", ""Romance""]",medium,free
user_000671,18-24,F,US,2025-09-19,"[""Action"", ""Thriller"", ""Crime"", ""Comedy"", ""Drama"", ""Science Fiction"", ""Horror"", ""Family"", ""Romance""]",high,free
user_000672,55-64,M,FR,2025-12-23,"[""Mystery"", ""Action"", ""Thriller"", ""Comedy"", ""Documentary"", ""Drama"", ""War"", ""Science Fiction"", ""History""]",low,premium
user_000673,45-54,M,US,2024-08-10,"[""Mystery"", ""Action"", ""Thriller"", ""Comedy"", ""Documentary"", ""Music"", ""Drama"", ""War"", ""Science Fiction"", ""Adventure"", ""History""]",low,free
user_000674,25-34,F,US,2025-03-28,"[""Thriller"", ""Crime"", ""Comedy"", ""Drama"", ""Family"", ""Romance""]",medium,premium
user_000675,55-64,F,US,2025-03-20,"[""Mystery"", ""History"", ""Comedy"", ""Documentary"", ""Music"", ""Drama"", ""Western"", ""Horror"", ""Family"", ""Romance""]",low,free
user_000676,25-34,M,US,2025-06-24,"[""Mystery"", ""Action"", ""Thriller"", ""Crime"", ""Comedy"", ""Drama"", ""War"", ""Science Fiction"", ""Adventure"", ""Romance""]",low,free
user_000677,55-64,M,AU,2025-11-22,"[""Mystery"", ""Action"", ""Thriller"", ""Romance"", ""Documentary"", ""Music"", ""Fantasy"", ""Drama"", ""War"", ""Science Fiction"", ""History""]",low,free
user_000678,25-34,F,KR,2024-05-30,"[""Thriller"", ""Comedy"", ""Drama"", ""Western"", ""Adventure"", ""Family"", ""Romance""]",medium,premium
user_000679,65+,F,KR,2024-06-02,"[""Animation"", ""History"", ""Comedy"", ""Documentary"", ""Drama"", ""Science Fiction"", ""Horror"", ""Family"", ""Romance""]",low,free
user_000680,18-24,M,BR,2025-04-26,"[""Action"", ""Thriller"", ""Comedy"", ""War"", ""Science Fiction"", ""Horror"", ""Family"", ""Romance""]",medium,premium
user_000681,55-64,F,BR,2024-04-23,"[""Mystery"", ""Crime"", ""History"", ""Comedy"", ""Documentary"", ""Drama"", ""Adventure"", ""Family"", ""Romance""]",low,free
user_000682,35-44,M,US,2024-05-06,"[""Action"", ""Thriller"", ""Comedy"", ""Documentary"", ""Drama"", ""War"", ""Science Fiction"", ""Family"", ""History""]",medium,premium
user_000683,35-44,M,DE,2024-02-23,"[""Action"", ""Thriller"", ""Romance"", ""Documentary"", ""Music"", ""Drama"", ""War"", ""Science Fiction"", ""Family"", ""History""]",low,free
user_000684,55-64,F,JP,2024-01-01,"[""Mystery"", ""History"", ""Comedy"", ""Documentary"", ""Fantasy"", ""Drama"", ""War"", ""Adventure"", ""Family"", ""Romance""]",low,premium
user_000685,45-54,F,DE,2024-11-24,"[""Mystery"", ""Crime"", ""History"", ""Comedy"", ""Documentary"", ""Fantasy"", ""Drama"", ""Science Fiction"", ""Family"", ""Romance""]",high,free
user_000686,35-44,Other,JP,2025-03-09,"[""Romance"", ""Animation"", ""Comedy"", ""Documentary"", ""Fantasy"", ""Drama"", ""Adventure"", ""Family"", ""History""]",medium,premium
user_000687,25-34,M,AU,2024-07-30,"[""Action"", ""Thriller"", ""Animation"", ""Comedy"", ""Drama"", ""War"", ""Science Fiction"", ""Romance""]",high,premium
user_000688,25-34,F,US,2024-06-17,"[""Thriller"", ""Animation"", ""Comedy"", ""Drama"", ""War"", ""Family"", ""Romance""]",high,premium
user_000689,45-54,F,FR,2025-05-30,"[""Mystery"", ""History"", ""Comedy"", ""Documentary"", ""Drama"", ""Adventure"", ""Horror"", ""Family"", ""Romance""]",medium,free
user_000690,35-44,F,DE,2025-05-27,"[""History"", ""Comedy"", ""Documentary"", ""Drama"", ""Science Fiction"", ""Adventure"", ""Horror"", ""Family"", ""Romance""]",medium,premium
user_000691,25-34,F,FR,2024-11-26,"[""Thriller"", ""Animation"", ""Comedy"", ""Documentary"", ""Drama"", ""Western"", ""Family"", ""Romance""]",medium,free
user_000692,25-34,M,DE,2025-05-16,"[""Action"", ""Thriller"", ""Crime"", ""Comedy"", ""Fantasy"", ""Drama"", ""War"", ""Science Fiction"", ""Western"", ""Romance""]",medium,free
user_000693,45-54,M,DE,2025-11-05,"[""Mystery"", ""Action"", ""Thriller"", ""Crime"", ""Animation"", ""Documentary"", ""Drama"", ""War"", ""Science Fiction"", ""Western"", ""History""]",high,free
user_000694,18-24,F,DE,2025-07-28,"[""Action"", ""Comedy"", ""Documentary"", ""Drama"", ""Science Fiction"", ""Horror"", ""Family"", ""Romance""]",medium,premium
user_000695,55-64,Other,CA,2025-03-31,"[""Mystery"", ""Action"", ""Animation"", ""Comedy"", ""Documentary"", ""Drama"", ""Horror"", ""History""]",medium,free
user_000696,25-34,F,US,2025-04-27,"[""Mystery"", ""Thriller"", ""Comedy"", ""Fantasy"", ""Drama"", ""Horror"", ""Family"", ""Romance""]",high,free
user_000697,35-44,M,US,2025-11-12,"[""Action"", ""Thriller"", ""Animation"", ""Romance"", ""Comedy"", ""Documentary"", ""Drama"", ""War"", ""Science Fiction"", ""Family"", ""History""]",low,free
user_000698,18-24,F,KR,2024-11-05,"[""Mystery"", ""Action"", ""Comedy"", ""Music"", ""Drama"", ""Science Fiction"", ""Horror"", ""Family"", ""Romance""]",high,free
user_000699,25-34,F,KR,2025-02-01,"[""Mystery"", ""Thriller"", ""History"", ""Comedy"", ""Drama"", ""Western"", ""Family"", ""Romance""]",low,premium
user_000700,25-34,F,BR,2025-04-17,"[""Thriller"", ""Animation"", ""Comedy"", ""Drama"", ""Family"", ""Romance""]",low,premium
user_000701,45-54,Other,UK,2025-10-25,"[""Mystery"", ""Animation"", ""Comedy"", ""Documentary"", ""Drama"", ""War"", ""Adventure"", ""History""]",high,free
user_000702,25-34,M,BR,2025-08-26,"[""Action"", ""Thriller"", ""Comedy"", ""Music"", ""Drama"", ""War"", ""Science Fiction"", ""Horror"", ""Romance""]",high,premium
user_000703,65+,M,US,2024-02-21,"[""Action"", ""Thriller"", ""Romance"", ""Comedy"", ""Documentary"", ""Drama"", ""War"", ""Science Fiction"", ""Family"", ""History""]",low,free
user_000704,25-34,M,US,2024-04-30,"[""Mystery"", ""Action"", ""Thriller"", ""Crime"", ""Comedy"", ""Drama"", ""War"", ""Science Fiction"", ""Western"", ""Romance""]",low,free
user_000705,18-24,Other,JP,2024-08-11,"[""Action"", ""Thriller"", ""Animation"", ""Comedy"", ""Documentary"", ""Drama"", ""Science Fiction"", ""Adventure"", ""Horror""]",high,free
user_000706,25-34,F,US,2025-06-30,"[""Thriller"", ""Comedy"", ""Music"", ""Drama"", ""Family"", ""Romance""]",low,free
user_000707,18-24,M,US,2025-02-19,"[""Action"", ""Thriller"", ""Comedy"", ""Drama"", ""War"", ""Science Fiction"", ""Horror""]",medium,free
user_000708,25-34,F,US,2024-07-28,"[""Thriller"", ""Animation"", ""Comedy"", ""Drama"", ""Family"", ""Romance""]",medium,premium
user_000709,25-34,M,UK,2024-03-30,"[""Action"", ""Thriller"", ""Comedy"", ""Documentary"", ""Fantasy"", ""Drama"", ""War"", ""Science Fiction"", ""Romance""]",medium,free
user_000710,55-64,M,AU,2025-05-17,"[""Mystery"", ""Action"", ""Thriller"", ""Animation"", ""Documentary"", ""Drama"", ""War"", ""Science Fiction"", ""Western"", ""Family"", ""History""]",medium,free
user_000711,45-54,M,UK,2025-05-25,"[""Mystery"", ""Action"", ""Thriller"", ""Romance"", ""Documentary"", ""Drama"", ""War"", ""Science Fiction"", ""History""]",low,free
user_000712,25-34,F,US,2025-11-19,"[""Thriller"", ""Animation"", ""Comedy"", ""Drama"", ""Science Fiction"", ""Family"", ""Romance""]",medium,free
user_000713,45-54,F,DE,2024-12-30,"[""Mystery"", ""Thriller"", ""History"", ""Comedy"", ""Documentary"", ""Drama"", ""War"", ""Family"", ""Romance""]",medium,premium
user_000714,25-34,F,KR,2024-12-25,"[""Thriller"", ""Comedy"", ""Music"", ""Drama"", ""Family"", ""Romance""]",high,premium
user_000715,25-34,M,UK,2024-02-27,"[""Mystery"", ""Action"", ""Thriller"", ""Crime"", ""Comedy"", ""Drama"", ""War"", ""Science Fiction"", ""Western"", ""Romance""]",medium,free
user_000716,35-44,F,US,2024-01-29,"[""History"", ""Comedy"", ""Documentary"", ""Drama"", ""War"", ""Family"", ""Romance""]",high,free
user_000717,25-34,M,JP,2024-11-10,"[""Mystery"", ""Action"", ""Thriller"", ""Comedy"", ""Fantasy"", ""Drama"", ""War"", ""Science Fiction"", ""Adventure"", ""Romance""]",low,free
user_000718,65+,M,AU,2024-08-22,"[""Action"", ""Thriller"", ""Animation"", ""Documentary"", ""Drama"", ""War"", ""Science Fiction"", ""Family"", ""History""]",medium,free
user_000719,45-54,M,AU,2024-07-01,"[""Mystery"", ""Action"", ""Thriller"", ""Documentary"", ""Drama"", ""War"", ""Science Fiction"", ""Western"", ""History""]",medium,free
user_000720,18-24,F,US,2024-03-06,"[""Action"", ""Comedy"", ""Documentary"", ""Drama"", ""Science Fiction"", ""Western"", ""Horror"", ""Family"", ""Romance""]",low,free
user_000721,25-34,F,US,2025-12-03,"[""Mystery"", ""Thriller"", ""History"", ""Comedy"", ""Drama"", ""Science Fiction"", ""Family"", ""Romance""]",high,premium
user_000722,35-44,M,US,2025-09-02,"[""Mystery"", ""Action"", ""Thriller"", ""Documentary"", ""Drama"", ""War"", ""Science Fiction"", ""Family"", ""History""]",medium,free
user_000723,18-24,F,KR,2025-02-23,"[""Action"", ""Thriller"", ""Comedy"", ""Fantasy"", ""Drama"", ""War"", ""Science Fiction"", ""Horror"", ""Family"", ""Romance""]",medium,free
user_000724,45-54,M,US,2025-11-25,"[""Mystery"", ""Action"", ""Thriller"", ""Crime"", ""Documentary"", ""Drama"", ""War"", ""Science Fiction"", ""Horror"", ""History""]",high,free
user_000725,25-34,M,KR,2025-12-30,"[""Action"", ""Thriller"", ""Animation"", ""Comedy"", ""Drama"", ""War"", ""Science Fiction"", ""Horror"", ""Romance""]",medium,free
user_000726,55-64,M,UK,2025-05-05,"[""Mystery"", ""Action"", ""Thriller"", ""Comedy"", ""Documentary"", ""Music"", ""Drama"", ""War"", ""Science Fiction"", ""Adventure"", ""History""]",medium,free
user_000727,35-44,F,US,2024-07-15,"[""Mystery"", ""History"", ""Comedy"", ""Documentary"", ""Drama"", ""Western"", ""Family"", ""Romance""]",low,free
user_000728,25-34,F,UK,2024-01-29,"[""Thriller"", ""Comedy"", ""Fantasy"", ""Drama"", ""Family"", ""Romance""]",medium,premium
user_000729,25-34,F,UK,2025-07-05,"[""Thriller"", ""Animation"", ""Comedy"", ""Fantasy"", ""Drama"", ""War"", ""Family"", ""Romance""]",medium,premium
user_000730,55-64,M,JP,2024-12-08,"[""Mystery"", ""Action"", ""Thriller"", ""Comedy"", ""Documentary"", ""Fantasy"", ""Drama"", ""War"", ""Science Fiction"", ""Horror"", ""History""]",low,free
user_000731,25-34,M,CA,2025-04-20,"[""Action"", ""Thriller"", ""Comedy"", ""Music"", ""Drama"", ""War"", ""Science Fiction"", ""Western"", ""Romance""]",medium,premium
user_000732,35-44,F,US,2025-10-30,"[""History"", ""Comedy"", ""Documentary"", ""Drama"", ""Horror"", ""Family"", ""Romance""]",low,free
user_000733,35-44,F,US,2024-05-11,"[""Mystery"", ""History"", ""Comedy"", ""Documentary"", ""Drama"", ""Family"", ""Romance""]",low,free
user_000734,25-34,M,FR,2025-03-02,"[""Action"", ""Thriller"", ""Comedy"", ""Drama"", ""War"", ""Science Fiction"", ""Family"", ""Romance""]",low,free
user_000735,25-34,M,US,2025-04-08,"[""Action"", ""Thriller"", ""Crime"", ""Comedy"", ""Documentary"", ""Drama"", ""War"", ""Science Fiction"", ""Romance""]",high,free
user_000736,55-64,M,JP,2024-12-24,"[""Mystery"", ""Action"", ""Thriller"", ""Documentary"", ""Drama"", ""War"", ""Science Fiction"", ""Adventure"", ""History""]",low,free
user_000737,35-44,F,US,2024-03-06,"[""Thriller"", ""History"", ""Comedy"", ""Documentary"", ""Music"", ""Drama"", ""Family"", ""Romance""]",low,free
user_000738,55-64,F,JP,2024-09-10,"[""Mystery"", ""Crime"", ""Animation"", ""History"", ""Comedy"", ""Documentary"", ""Drama"", ""Family"", ""Romance""]",low,free
user_000739,18-24,Other,DE,2024-08-30,"[""Action"", ""Animation"", ""Comedy"", ""Documentary"", ""Music"", ""Drama"", ""War"", ""Science Fiction"", ""Horror""]",high,free
user_000740,45-54,F,US,2025-05-03,"[""Mystery"", ""Animation"", ""History"", ""Comedy"", ""Documentary"", ""Drama"", ""Family"", ""Romance""]",high,premium
user_000741,55-64,F,US,2025-09-18,"[""Mystery"", ""Thriller"", ""History"", ""Comedy"", ""Documentary"", ""Drama"", ""Science Fiction"", ""Family"", ""Romance""]",low,premium
user_000742,18-24,F,FR,2024-08-28,"[""Mystery"", ""Action"", ""Comedy"", ""Fantasy"", ""Drama"", ""Science Fiction"", ""Horror"", ""Family"", ""Romance""]",medium,premium
user_000743,25-34,M,US,2025-05-21,"[""Action"", ""Thriller"", ""Animation"", ""Comedy"", ""Drama"", ""War"", ""Science Fiction"", ""Romance""]",medium,free
user_000744,25-34,F,IN,2024-07-28,"[""Thriller"", ""Comedy"", ""Music"", ""Drama"", ""Horror"", ""Family"", ""Romance""]",low,free
user_000745,65+,M,US,2025-11-20,"[""Action"", ""Thriller"", ""Crime"", ""Documentary"", ""Drama"", ""War"", ""Science Fiction"", ""Family"", ""History""]",low,free
user_000746,25-34,Other,UK,2025-08-16,"[""Action"", ""Thriller"", ""Animation"", ""History"", ""Comedy"", ""Documentary"", ""Drama"", ""War"", ""Romance""]",medium,free
user_000747,35-44,F,JP,2025-02-05,"[""Mystery"", ""Thriller"", ""History"", ""Comedy"", ""Documentary"", ""Drama"", ""Family"", ""Romance""]",medium,free
user_000748,65+,F,JP,2024-11-27,"[""Mystery"", ""History"", ""Comedy"", ""Documentary"", ""Fantasy"", ""Drama"", ""War"", ""Family"", ""Romance""]",low,free
user_000749,25-34,F,UK,2024-08-16,"[""Action"", ""Thriller"", ""History"", ""Comedy"", ""Drama"", ""Adventure"", ""Family"", ""Romance""]",medium,premium
user_000750,55-64,F,US,2024-08-23,"[""Mystery"", ""History"", ""Comedy"", ""Documentary"", ""Fantasy"", ""Drama"", ""Family"", ""Romance""]",medium,free
user_000751,25-34,M,US,2025-12-09,"[""Action"", ""Thriller"", ""History"", ""Comedy"", ""Fantasy"", ""Drama"", ""War"", ""Science Fiction"", ""Western"", ""Romance""]",medium,premium
user_000752,18-24,F,CA,2024-10-21,"[""Action"", ""Comedy"", ""Music"", ""Drama"", ""Science Fiction"", ""Horror"", ""Family"", ""Romance""]",low,free
user_000753,25-34,F,UK,2025-01-10,"[""Mystery"", ""Thriller"", ""Comedy"", ""Drama"", ""Family"", ""Romance""]",low,free
user_000754,35-44,F,US,2025-12-22,"[""Crime"", ""History"", ""Comedy"", ""Documentary"", ""Drama"", ""Science Fiction"", ""Horror"", ""Family"", ""Romance""]",medium,free
user_000755,65+,F,AU,2025-04-24,"[""History"", ""Comedy"", ""Documentary"", ""Music"", ""Drama"", ""Adventure"", ""Family"", ""Romance""]",medium,premium
user_000756,25-34,M,US,2025-01-30,"[""Action"", ""Thriller"", ""Comedy"", ""Music"", ""Drama"", ""War"", ""Science Fiction"", ""Horror"", ""Family"", ""Romance""]",high,premium
user_000757,18-24,F,UK,2024-10-28,"[""Action"", ""Animation"", ""Comedy"", ""Drama"", ""War"", ""Science Fiction"", ""Western"", ""Horror"", ""Family"", ""Romance""]",low,premium
user_000758,25-34,M,AU,2024-05-16,"[""Action"", ""Thriller"", ""Animation"", ""Comedy"", ""Drama"", ""War"", ""Science Fiction"", ""Romance""]",medium,free
user_000759,45-54,F,US,2024-09-20,"[""Mystery"", ""History"", ""Comedy"", ""Documentary"", ""Drama"", ""Western"", ""Horror"", ""Family"", ""Romance""]",low,free
user_000760,25-34,F,JP,2025-07-05,"[""Thriller"", ""Animation"", ""Crime"", ""Comedy"", ""Fantasy"", ""Drama"", ""Family"", ""Romance""]",high,free
user_000761,65+,M,US,2025-04-01,"[""Action"", ""Thriller"", ""Romance"", ""Documentary"", ""Music"", ""Drama"", ""War"", ""Science Fiction"", ""Adventure"", ""Family"", ""History""]",low,free
user_000762,45-54,M,US,2025-07-08,"[""Mystery"", ""Action"", ""Thriller"", ""Documentary"", ""Drama"", ""War"", ""Science Fiction"", ""Adventure"", ""History""]",medium,free
user_000763,35-44,M,JP,2024-05-27,"[""Action"", ""Thriller"", ""Documentary"", ""Drama"", ""War"", ""Science Fiction"", ""Horror"", ""Family"", ""History""]",high,free
user_000764,25-34,M,JP,2025-02-04,"[""Action"", ""Thriller"", ""Comedy"", ""Music"", ""Drama"", ""War"", ""Science Fiction"", ""Horror"", ""Romance""]",medium,free
user_000765,18-24,M,UK,2025-11-08,"[""Mystery"", ""Action"", ""Thriller"", ""Comedy"", ""War"", ""Science Fiction"", ""Horror""]",high,free
user_000766,25-34,F,JP,2024-11-15,"[""Mystery"", ""Thriller"", ""Animation"", ""Comedy"", ""Fantasy"", ""Drama"", ""Family"", ""Romance""]",medium,free
user_000767,25-34,F,US,2025-05-24,"[""Thriller"", ""Animation"", ""History"", ""Comedy"", ""Drama"", ""Family"", ""Romance""]",high,free
user_000768,35-44,M,UK,2024-03-28,"[""Mystery"", ""Action"", ""Thriller"", ""Documentary"", ""Fantasy"", ""Drama"", ""War"", ""Science Fiction"", ""Horror"", ""Family"", ""History""]",medium,free
user_000769,45-54,Other,AU,2025-12-11,"[""Mystery"", ""Romance"", ""Thriller"", ""Animation"", ""Comedy"", ""Documentary"", ""Fantasy"", ""Drama"", ""History""]",medium,free
user_000770,35-44,M,DE,2025-03-20,"[""Action"", ""Thriller"", ""Documentary"", ""Drama"", ""War"", ""Science Fiction"", ""Horror"", ""Family"", ""History""]",high,free
user_000771,18-24,M,AU,2024-06-22,"[""Action"", ""Thriller"", ""Animation"", ""Comedy"", ""War"", ""Science Fiction"", ""Horror"", ""Romance""]",medium,premium
