user_id,item_id,interaction_type,rating,timestamp,session_id,device_type,duration_seconds
user_000186,item_001457,purchase,5.0,2025-10-05T21:21:29,session_9646,tablet,
user_000757,item_000925,view,3.8,2025-08-24T12:27:56,session_1351,desktop,
user_000588,item_001476,view,3.7,2025-10-25T23:01:00,session_4690,desktop,
user_000437,item_000329,like,3.0,2025-03-12T19:37:43,session_6351,tablet,
user_000468,item_001355,view,4.1,2025-02-08T19:12:49,session_6810,tablet,
user_000590,item_001097,watch,3.2,2025-03-12T14:13:19,session_3975,mobile,244.0
user_000546,item_000998,like,4.1,2025-04-16T06:54:02,session_3086,tablet,
user_000356,item_000635,watch,1.7,2025-08-28T22:20:55,session_6166,mobile,5421.0
user_000213,item_000388,like,2.9,2025-01-31T23:27:17,session_4817,mobile,
user_000790,item_000427,watch,4.7,2025-06-13T18:08:56,session_8203,mobile,6863.0
user_000384,item_000025,watch,4.9,2026-01-03T07:24:03,session_8320,desktop,3300.0
user_000203,item_000504,view,4.3,2025-10-13T17:37:52,session_3042,mobile,
user_000179,item_001329,watch,3.5,2025-09-09T18:37:46,session_9462,mobile,1364.0
user_000774,item_000709,watch,3.8,2025-09-06T18:47:38,session_6871,tablet,2625.0
user_000425,item_001483,view,5.0,2025-10-12T02:51:32,session_6895,desktop,
user_000261,item_000983,view,4.7,2025-04-03T06:29:01,session_1118,desktop,
user_000430,item_001433,watch,5.0,2025-10-11T22:54:06,session_6811,desktop,2569.0
user_000066,item_001188,purchase,3.5,2025-04-10T22:54:41,session_5926,mobile,
user_000718,item_000850,view,4.1,2025-01-27T09:56:30,session_1259,desktop,
user_000747,item_001394,watch,5.0,2025-05-21T13:20:02,session_3305,mobile,1482.0
user_000578,item_001420,view,4.5,2026-01-03T10:08:44,session_8697,mobile,
user_000062,item_000162,view,3.9,2025-04-03T22:13:55,session_5801,desktop,
user_000632,item_001000,view,4.5,2025-10-23T23:10:26,session_3824,mobile,
user_000531,item_001059,watch,3.7,2025-03-05T21:47:51,session_3975,desktop,926.0
user_000030,item_001480,purchase,4.2,2025-01-24T22:19:25,session_7114,desktop,
user_000636,item_001093,watch,5.0,2025-12-23T21:50:01,session_6432,mobile,3884.0
user_000035,item_001309,purchase,2.9,2025-03-13T15:09:58,session_7679,mobile,
user_000552,item_001305,view,3.8,2025-05-22T19:38:46,session_9604,mobile,
user_000161,item_000518,like,1.9,2025-08-29T22:57:14,session_2509,desktop,
user_000067,item_001129,view,4.5,2025-02-13T20:29:26,session_9793,desktop,
user_000137,item_001016,like,4.7,2025-07-15T23:51:40,session_1011,desktop,
user_000487,item_000253,like,3.5,2025-06-05T17:57:16,session_3100,desktop,
user_000672,item_000110,view,3.1,2025-08-11T16:39:42,session_2579,desktop,
user_000504,item_000091,view,4.1,2025-02-06T15:54:36,session_4215,mobile,
user_000224,item_000715,watch,5.0,2025-06-09T16:51:09,session_4695,tablet,703.0
user_000761,item_000303,watch,1.7,2025-04-09T08:18:56,session_2724,mobile,1883.0
user_000189,item_000024,like,4.7,2025-01-11T21:19:21,session_8571,tablet,
user_000604,item_001275,view,2.6,2025-01-24T23:36:56,session_5370,mobile,
user_000335,item_000290,view,3.9,2025-09-22T08:42:09,session_1560,tablet,
user_000394,item_001244,like,4.5,2025-10-10T23:50:12,session_3984,mobile,
user_000146,item_000709,like,3.5,2025-01-05T20:53:50,session_4896,mobile,
user_000406,item_000464,like,5.0,2025-06-30T23:36:30,session_8927,desktop,
user_000192,item_000889,purchase,3.5,2025-08-25T21:52:36,session_7646,desktop,
user_000219,item_000327,purchase,4.5,2024-12-30T23:16:34,session_8206,mobile,
user_000762,item_000553,watch,4.2,2025-01-18T12:21:57,session_4052,desktop,2823.0
user_000499,item_000224,like,2.6,2025-05-21T22:29:42,session_2581,tablet,
user_000350,item_000847,view,3.1,2025-02-23T10:16:04,session_6987,desktop,
user_000657,item_000610,watch,2.7,2025-05-04T11:06:14,session_8494,mobile,1015.0
user_000563,item_000491,watch,3.3,2025-05-22T11:08:55,session_6695,desktop,3737.0
user_000446,item_001357,like,3.9,2024-12-31T23:05:55,session_9269,mobile,
user_000523,item_001012,watch,4.4,2025-09-19T21:49:01,session_4255,tablet,6129.0
user_000362,item_001347,view,2.7,2025-10-08T18:49:09,session_9692,tablet,
user_000048,item_000345,watch,3.5,2025-06-22T23:23:34,session_4775,tablet,4378.0
user_000170,item_001086,view,2.8,2025-05-26T02:06:43,session_3713,tablet,
user_000649,item_000237,watch,4.3,2025-09-22T21:14:53,session_3491,tablet,5024.0
user_000434,item_001182,view,1.4,2025-10-23T19:17:03,session_7567,desktop,
user_000399,item_000923,view,4.0,2025-01-24T09:26:57,session_8807,desktop,
user_000329,item_001099,like,4.5,2025-03-28T21:00:04,session_5117,tablet,
user_000569,item_000947,view,4.4,2025-05-19T16:13:59,session_2094,mobile,
user_000773,item_000992,view,1.8,2025-09-08T23:09:30,session_3625,mobile,
user_000400,item_001376,purchase,1.8,2025-10-11T22:41:26,session_7406,tablet,
user_000198,item_001437,view,3.6,2025-02-18T04:04:14,session_5525,mobile,
user_000411,item_001176,like,3.7,2025-07-18T16:13:28,session_3333,tablet,
user_000282,item_001497,watch,5.0,2025-12-27T07:00:40,session_2921,tablet,2579.0
user_000536,item_001441,watch,4.2,2025-05-07T23:14:42,session_8180,desktop,6765.0
user_000127,item_000254,view,3.9,2025-04-19T21:39:29,session_3517,mobile,
user_000772,item_000434,watch,4.9,2025-01-19T18:21:56,session_5458,mobile,3155.0
user_000261,item_001265,purchase,3.6,2026-01-04T21:27:37,session_3759,tablet,
user_000708,item_000278,view,2.8,2025-08-23T23:31:48,session_5769,mobile,
user_000535,item_001197,view,4.4,2025-05-18T21:15:55,session_9102,tablet,
user_000442,item_000748,watch,5.0,2025-11-07T18:40:06,session_5590,tablet,6030.0
user_000282,item_001252,watch,3.6,2025-05-03T08:40:32,session_6387,desktop,5493.0
user_000365,item_000342,watch,2.1,2025-11-07T11:45:51,session_8955,mobile,4828.0
user_000226,item_001154,view,3.4,2025-10-04T16:42:17,session_2703,tablet,
user_000499,item_001103,share,5.0,2025-04-15T21:53:36,session_7157,tablet,
user_000531,item_000340,view,5.0,2025-03-14T18:42:24,session_1689,tablet,
user_000110,item_000900,watch,3.0,2025-07-20T08:50:41,session_2615,tablet,807.0
user_000120,item_001231,watch,4.5,2025-12-19T18:15:23,session_7911,desktop,5914.0
user_000762,item_000371,watch,3.5,2025-09-03T17:54:29,session_9564,mobile,3296.0
user_000643,item_000203,view,2.4,2025-04-18T12:27:42,session_1420,mobile,
user_000580,item_000837,like,3.4,2025-05-27T13:06:18,session_7752,mobile,
user_000746,item_000187,share,2.7,2025-02-07T13:57:16,session_6875,tablet,
user_000352,item_000366,purchase,3.5,2025-09-08T23:15:17,session_8307,mobile,
user_000332,item_000595,view,4.4,2025-06-26T18:40:16,session_3631,mobile,
user_000789,item_000043,purchase,4.9,2025-11-18T23:41:20,session_7575,desktop,
user_000799,item_000328,watch,2.9,2025-06-08T18:54:31,session_2456,desktop,2911.0
user_000631,item_001060,purchase,2.4,2025-03-09T13:51:53,session_4728,desktop,
user_000313,item_000240,purchase,4.5,2025-01-17T13:40:25,session_6126,tablet,
user_000509,item_001256,watch,2.9,2025-01-08T12:48:24,session_4312,desktop,7042.0
user_000724,item_000656,watch,3.8,2025-12-29T09:21:51,session_8172,desktop,6213.0
user_000163,item_000419,watch,3.7,2025-03-27T18:20:01,session_2826,mobile,4796.0
user_000317,item_000509,like,4.2,2025-05-21T06:44:41,session_5853,tablet,
user_000551,item_000466,watch,2.6,2025-10-21T18:12:05,session_2483,tablet,4928.0
user_000679,item_001453,like,3.8,2025-08-22T15:16:09,session_6573,tablet,
user_000362,item_000636,view,5.0,2025-06-30T17:58:24,session_2697,tablet,
user_000300,item_000990,view,3.8,2025-12-18T15:05:20,session_4683,desktop,
user_000041,item_001009,view,5.0,2025-10-28T19:42:17,session_1431,desktop,
user_000229,item_000647,like,4.1,2025-12-18T09:14:15,session_4700,desktop,
user_000663,item_000980,view,3.9,2025-01-05T07:09:00,session_5862,mobile,
user_000021,item_000518,like,2.5,2025-05-03T13:30:53,session_8191,desktop,
user_000569,item_000464,watch,4.8,2025-05-02T08:36:12,session_7755,mobile,6976.0
user_000531,item_001117,view,5.0,2025-09-19T21:40:36,session_7342,tablet,
user_000267,item_000320,watch,4.1,2025-05-27T13:23:51,session_5318,desktop,3062.0
user_000373,item_001222,view,4.9,2025-03-17T17:59:15,session_6245,tablet,
user_000365,item_000510,view,3.4,2025-08-31T08:20:55,session_5045,tablet,
user_000592,item_001323,like,2.8,2025-07-15T19:34:20,session_2717,tablet,
user_000233,item_001133,watch,3.3,2025-12-09T13:45:44,session_4669,desktop,2234.0
user_000588,item_001096,view,4.7,2025-11-13T22:29:39,session_8174,desktop,
user_000605,item_001084,watch,4.7,2025-07-14T23:10:01,session_8347,tablet,5357.0
user_000058,item_000261,share,2.5,2025-09-27T13:30:55,session_3422,mobile,
user_000698,item_001280,like,3.7,2025-03-25T22:46:17,session_5128,tablet,
user_000028,item_001061,view,4.3,2025-01-25T10:31:27,session_3184,desktop,
user_000220,item_000773,view,4.6,2025-09-25T19:19:34,session_5991,desktop,
user_000238,item_000086,view,1.8,2025-06-26T02:56:32,session_7670,mobile,
user_000784,item_000009,view,4.0,2025-01-05T15:43:37,session_6152,mobile,
user_000624,item_000933,view,5.0,2025-12-03T19:37:07,session_2163,tablet,
user_000065,item_001483,like,4.7,2025-08-13T22:46:10,session_4188,mobile,
user_000615,item_000107,view,2.0,2025-03-28T19:11:53,session_3969,mobile,
user_000664,item_001325,view,3.0,2025-08-24T22:46:07,session_6436,mobile,
user_000096,item_001473,view,4.9,2025-01-04T15:36:44,session_7347,desktop,
user_000390,item_000099,purchase,3.7,2025-08-18T12:08:54,session_6624,mobile,
user_000098,item_001020,view,4.8,2025-11-26T04:11:45,session_8051,desktop,
user_000511,item_001280,view,3.4,2025-11-01T12:25:12,session_4713,desktop,
user_000662,item_000901,view,2.6,2025-02-03T14:21:28,session_2540,tablet,
user_000263,item_001421,view,4.5,2025-08-15T12:35:03,session_7113,mobile,
user_000172,item_000501,view,3.2,2025-11-05T23:00:20,session_7303,desktop,
user_000028,item_000881,like,3.7,2025-01-22T23:36:36,session_7141,mobile,
user_000176,item_000705,view,5.0,2025-10-31T21:11:34,session_4577,desktop,
user_000099,item_001028,like,3.9,2025-02-09T12:58:09,session_7130,tablet,
user_000181,item_001146,watch,3.3,2025-08-04T14:45:54,session_3908,tablet,1249.0
user_000455,item_000195,view,3.8,2025-08-17T17:59:34,session_2970,desktop,
user_000298,item_000602,view,3.2,2025-01-27T16:37:33,session_3742,mobile,
user_000509,item_000139,watch,3.9,2025-03-19T23:39:58,session_6527,desktop,5424.0
user_000561,item_000779,watch,3.4,2025-05-02T19:50:28,session_2906,tablet,4572.0
user_000067,item_000684,watch,5.0,2025-10-31T09:23:09,session_4923,desktop,1572.0
user_000413,item_000536,view,4.8,2025-10-01T11:58:58,session_8871,tablet,
user_000724,item_000560,watch,5.0,2025-05-26T21:37:06,session_9517,mobile,5465.0
user_000670,item_000052,like,3.8,2025-02-12T20:33:36,session_9715,tablet,
user_000403,item_001076,like,4.0,2025-09-06T21:41:12,session_5629,desktop,
user_000138,item_000980,view,4.9,2025-07-17T21:12:18,session_7984,desktop,
user_000445,item_001494,purchase,3.8,2025-04-26T23:31:01,session_9048,mobile,
user_000329,item_000954,view,3.1,2025-12-18T23:39:24,session_6011,desktop,
user_000294,item_001178,watch,4.3,2025-03-18T23:44:03,session_9643,mobile,1570.0
user_000091,item_000943,view,3.2,2025-01-15T19:37:47,session_9893,mobile,
user_000656,item_000180,like,3.9,2025-03-03T17:03:34,session_1458,mobile,
user_000310,item_000648,view,4.8,2025-01-22T09:22:34,session_1859,tablet,
user_000444,item_000230,purchase,2.5,2025-04-09T18:33:54,session_3921,tablet,
user_000379,item_000213,like,4.2,2025-10-03T13:02:58,session_4514,mobile,
user_000468,item_001433,watch,4.8,2025-03-01T23:57:14,session_6247,mobile,5879.0
user_000208,item_001355,view,4.0,2025-05-14T20:36:40,session_1255,mobile,
user_000390,item_001093,view,5.0,2025-03-05T03:59:18,session_1077,mobile,
user_000675,item_000532,like,4.1,2025-03-29T13:53:21,session_3900,desktop,
user_000233,item_000700,watch,5.0,2025-07-31T15:53:25,session_1733,mobile,1190.0
user_000613,item_000039,watch,5.0,2025-02-22T18:56:59,session_7927,tablet,4703.0
user_000727,item_000137,like,5.0,2025-10-15T13:40:19,session_4356,tablet,
user_000754,item_000545,view,2.9,2025-08-18T12:26:44,session_1167,desktop,
user_000423,item_000600,watch,1.5,2025-05-16T16:53:57,session_4104,desktop,2106.0
user_000614,item_000159,view,3.2,2025-03-03T21:02:44,session_8358,mobile,
user_000678,item_001120,like,2.2,2025-11-16T15:04:40,session_2874,mobile,
user_000162,item_000695,like,3.1,2025-01-28T23:31:04,session_4004,tablet,
user_000335,item_001145,view,2.9,2025-01-07T10:43:45,session_7524,desktop,
user_000549,item_000598,view,4.9,2025-12-09T23:06:48,session_2956,desktop,
user_000206,item_000665,view,3.0,2025-09-14T09:35:54,session_9158,mobile,
user_000130,item_001458,like,2.5,2025-08-04T22:02:30,session_8844,mobile,
user_000114,item_000510,view,5.0,2025-04-18T08:11:05,session_2104,mobile,
user_000446,item_001407,watch,2.9,2025-09-09T23:28:47,session_3338,desktop,4920.0
user_000787,item_000134,view,3.8,2025-10-20T21:49:13,session_6208,mobile,
user_000582,item_001238,view,4.4,2025-06-27T20:21:55,session_5109,mobile,
user_000358,item_000768,view,4.7,2025-02-14T23:57:41,session_1924,desktop,
user_000389,item_000072,view,3.5,2025-02-26T22:32:04,session_4690,mobile,
user_000642,item_001351,watch,1.7,2025-04-14T23:01:55,session_8217,mobile,6939.0
user_000251,item_000487,view,3.1,2025-06-12T07:18:35,session_3639,mobile,
user_000560,item_001362,view,3.6,2025-03-27T15:03:07,session_2067,desktop,
user_000530,item_000854,view,3.6,2025-03-03T22:39:46,session_3783,tablet,
user_000329,item_000864,watch,3.2,2025-09-09T18:09:57,session_2700,tablet,1944.0
user_000006,item_001350,view,4.3,2025-08-05T22:36:03,session_7349,tablet,
user_000122,item_000553,watch,4.2,2025-09-18T22:48:40,session_1576,tablet,4499.0
user_000075,item_000875,view,3.8,2025-08-17T22:59:36,session_7325,desktop,
user_000702,item_001003,purchase,3.2,2025-01-31T20:28:58,session_4893,tablet,
user_000502,item_001376,view,1.7,2025-10-28T08:22:40,session_8454,desktop,
user_000156,item_001201,like,3.7,2025-04-19T12:56:23,session_4667,mobile,
user_000293,item_000630,watch,3.8,2025-06-01T15:11:24,session_5214,mobile,3045.0
user_000757,item_001323,view,2.4,2025-07-28T10:09:02,session_8535,desktop,
user_000727,item_001460,view,3.6,2025-03-10T22:54:14,session_7590,mobile,
user_000641,item_001293,watch,5.0,2025-12-26T23:25:26,session_7844,desktop,6038.0
user_000463,item_000055,view,4.2,2025-12-22T21:24:29,session_6956,desktop,
user_000333,item_000777,purchase,4.0,2025-08-13T23:08:46,session_9682,mobile,
user_000222,item_000870,view,2.4,2025-11-10T19:36:12,session_6954,desktop,
user_000561,item_001311,watch,3.8,2025-12-26T17:50:26,session_7140,tablet,2544.0
user_000218,item_000938,view,4.3,2025-07-03T23:30:06,session_9893,tablet,
user_000463,item_000668,watch,4.3,2025-06-17T15:53:49,session_7752,mobile,1663.0
user_000222,item_000093,purchase,3.0,2025-08-16T18:56:10,session_7296,tablet,
user_000442,item_000938,view,5.0,2025-03-22T10:01:44,session_4382,desktop,
user_000581,item_000875,view,4.2,2025-01-18T14:17:47,session_3553,tablet,
user_000411,item_000317,like,4.8,2025-02-09T21:51:12,session_3468,desktop,
user_000324,item_000077,like,5.0,2025-02-22T19:55:47,session_3139,desktop,
user_000323,item_001228,purchase,4.0,2025-11-03T21:48:39,session_9693,tablet,
user_000643,item_001384,watch,4.5,2025-11-28T20:43:06,session_2070,mobile,205.0
user_000008,item_000065,view,4.2,2025-06-30T10:55:03,session_6431,mobile,
user_000320,item_000639,watch,2.7,2025-02-26T21:22:12,session_3467,mobile,2549.0
user_000067,item_000682,watch,4.6,2025-12-02T23:58:20,session_8317,desktop,2803.0
user_000720,item_001113,view,1.0,2025-01-24T21:06:51,session_3618,mobile,
user_000167,item_001134,purchase,5.0,2025-05-12T21:34:58,session_7712,mobile,
user_000575,item_001476,view,5.0,2025-03-16T11:30:44,session_5607,tablet,
user_000255,item_001133,view,4.0,2025-04-01T01:42:09,session_8289,mobile,
user_000773,item_000480,view,2.2,2025-08-18T22:30:24,session_8813,mobile,
user_000785,item_000279,view,4.8,2025-11-26T21:59:28,session_3979,desktop,
user_000020,item_000144,purchase,1.7,2025-06-13T12:42:36,session_6633,desktop,
user_000087,item_000386,watch,2.0,2025-02-06T19:04:11,session_3210,tablet,2488.0
user_000693,item_000649,watch,2.9,2025-01-18T21:09:07,session_4229,tablet,2657.0
user_000299,item_000654,purchase,4.3,2025-07-14T18:50:05,session_6811,tablet,
user_000016,item_000204,watch,4.0,2025-02-25T18:37:26,session_3769,desktop,7003.0
user_000258,item_001494,view,4.5,2025-01-15T18:33:57,session_1384,desktop,
user_000326,item_001497,view,4.4,2025-07-06T13:03:41,session_4912,tablet,
user_000313,item_000938,view,4.2,2025-01-30T18:21:02,session_5470,tablet,
user_000777,item_000075,watch,3.7,2025-03-26T19:42:05,session_6454,tablet,287.0
user_000133,item_000976,share,3.1,2025-06-10T14:59:39,session_1174,tablet,
user_000587,item_000994,watch,2.0,2025-08-05T21:12:57,session_8702,desktop,3211.0
user_000036,item_000649,view,3.7,2025-06-01T15:17:44,session_7146,desktop,
user_000375,item_000411,watch,2.1,2025-09-29T12:54:50,session_7955,desktop,5824.0
user_000350,item_001133,view,3.7,2025-11-29T17:46:16,session_4160,desktop,
user_000288,item_001368,purchase,3.9,2025-03-30T00:58:42,session_2389,tablet,
user_000326,item_001371,purchase,1.9,2025-02-08T17:57:07,session_1376,mobile,
user_000780,item_000938,like,4.8,2025-03-28T23:11:23,session_2064,mobile,
user_000585,item_001200,view,3.6,2025-03-26T21:49:05,session_2235,mobile,
user_000740,item_000843,view,3.2,2025-06-05T12:55:58,session_2153,mobile,
user_000596,item_000299,view,3.0,2025-03-13T18:55:29,session_6421,tablet,
user_000108,item_001473,like,5.0,2025-11-21T19:03:45,session_3272,mobile,
user_000763,item_000500,like,4.6,2025-01-25T12:11:05,session_2500,mobile,
user_000443,item_001127,like,2.7,2025-08-01T23:14:13,session_1819,tablet,
user_000081,item_000732,like,3.7,2025-01-18T21:40:33,session_4156,desktop,
user_000202,item_001273,view,3.0,2025-06-07T22:31:38,session_4048,desktop,
user_000294,item_000468,view,4.4,2025-03-19T02:37:55,session_2003,desktop,
user_000189,item_000543,like,3.8,2025-08-10T07:05:11,session_4239,desktop,
user_000147,item_000144,view,1.0,2025-03-05T14:36:12,session_3031,tablet,
user_000779,item_000217,watch,2.3,2025-05-20T16:54:20,session_4730,mobile,3263.0
user_000650,item_001111,like,4.6,2025-06-15T03:18:38,session_7754,tablet,
user_000655,item_001385,like,5.0,2025-03-17T23:16:52,session_6648,tablet,
user_000246,item_001487,view,4.1,2025-05-10T22:41:56,session_5123,desktop,
user_000165,item_001000,purchase,5.0,2025-04-12T23:31:22,session_1989,tablet,
user_000773,item_000102,purchase,4.0,2025-05-01T11:05:43,session_8306,mobile,
user_000762,item_000341,view,3.4,2025-01-10T12:20:37,session_6922,tablet,
user_000697,item_001178,watch,3.7,2025-07-26T04:04:36,session_5299,tablet,6909.0
